user_id,loan_id,loan_amount,loan_start_date,loan_due_date,interest_rate,repayment_type,amount_repaid,outstanding_amount,missed_payments,days_past_due,default_flag,label_user_type
U00544,U00544_L02,108048,2023-09-12,2024-05-08,13.2,bullet,0.0,117386.9,1,13,1,unstable
U00544,U00544_L03,112932,2023-08-08,2024-03-04,17.54,EMI,39383.35,84890.93,3,21,1,unstable
U00545,U00545_L01,97099,2023-02-04,2023-05-19,10.06,EMI,67676.84,32205.41,1,226,0,unstable
U00545,U00545_L02,41272,2023-09-18,2024-04-23,9.95,bullet,0.0,43724.69,1,8,1,unstable
U00545,U00545_L03,123431,2023-09-28,2024-07-30,9.82,seasonal,45275.48,88317.17,1,15,1,unstable
U00546,U00546_L01,19623,2023-09-01,2023-12-02,15.83,seasonal,7429.34,12976.62,0,29,1,unstable
U00546,U00546_L02,98110,2023-01-10,2023-05-30,11.97,EMI,41647.28,60967.17,3,215,0,unstable
U00546,U00546_L03,49118,2023-09-17,2024-02-14,11.12,seasonal,25606.55,25756.07,1,14,1,unstable
U00547,U00547_L01,80193,2023-09-05,2024-05-18,11.14,bullet,0.0,86458.69,1,14,1,unstable
U00548,U00548_L01,99685,2023-08-03,2024-07-17,8.21,seasonal,97204.9,10305.48,1,6,0,stable
U00549,U00549_L01,74083,2023-03-30,2023-12-09,17.58,bullet,82909.15,236.98,0,22,0,stable
U00550,U00550_L01,133179,2023-07-13,2023-10-11,16.29,EMI,112708.23,25820.18,1,81,0,unstable
U00550,U00550_L02,97463,2023-07-12,2024-01-24,9.92,bullet,0.0,102654.76,2,12,0,unstable
U00551,U00551_L01,114292,2023-08-23,2024-01-31,8.44,seasonal,0.0,118546.92,3,27,1,debt_trapped
U00552,U00552_L01,147456,2023-08-29,2024-08-23,14.4,EMI,27433.96,140964.83,2,20,0,unstable
U00552,U00552_L02,121793,2023-08-16,2024-02-15,17.82,bullet,0.0,132674.49,0,0,0,unstable
U00553,U00553_L01,58598,2023-09-29,2024-06-11,8.95,seasonal,45042.74,17233.61,0,0,0,stable
U00553,U00553_L02,71903,2023-07-17,2024-02-12,10.19,seasonal,44781.5,31336.99,0,0,0,stable
U00554,U00554_L01,80265,2023-04-28,2023-10-01,10.94,seasonal,21733.78,62284.19,0,91,0,stable
U00554,U00554_L02,51024,2023-08-20,2024-06-13,11.67,EMI,29546.11,26339.37,0,0,0,stable
U00555,U00555_L01,68634,2023-09-25,2024-05-15,15.19,seasonal,53619.79,21669.39,0,0,0,stable
U00555,U00555_L02,70025,2023-05-23,2024-02-12,11.82,EMI,70185.83,5848.47,0,0,0,stable
U00556,U00556_L01,29995,2023-07-26,2024-05-19,15.63,seasonal,9058.54,24764.11,2,14,1,unstable
U00556,U00556_L02,72592,2023-05-15,2024-01-27,10.14,EMI,44409.74,33365.09,2,28,1,unstable
U00556,U00556_L03,92207,2023-09-26,2024-09-19,9.76,seasonal,50068.25,50990.22,0,0,1,unstable
U00557,U00557_L01,108039,2023-09-13,2024-08-21,8.65,seasonal,17830.77,98990.32,3,45,0,unstable
U00557,U00557_L02,47167,2023-03-03,2023-10-02,16.0,EMI,39245.35,12325.62,1,90,0,unstable
U00557,U00557_L03,47037,2023-06-05,2024-01-10,16.88,EMI,30268.11,21532.8,2,28,1,unstable
U00558,U00558_L01,191064,2023-03-06,2023-06-05,8.7,EMI,31262.05,163946.21,2,209,0,debt_trapped
U00559,U00559_L01,72623,2023-03-19,2023-08-22,17.5,seasonal,29741.68,48313.12,0,131,0,unstable
U00559,U00559_L02,100790,2023-09-28,2024-05-01,16.02,bullet,0.0,110345.22,1,14,0,unstable
U00559,U00559_L03,24519,2023-09-08,2024-01-11,12.62,bullet,15558.48,10020.21,2,30,0,unstable
U00560,U00560_L01,81737,2023-09-13,2024-08-31,11.31,seasonal,8280.93,82396.6,2,16,1,debt_trapped
U00561,U00561_L01,69926,2023-04-24,2023-12-22,9.64,EMI,59466.15,14929.14,2,9,0,stable
U00561,U00561_L02,93651,2023-10-01,2024-08-16,14.04,bullet,0.0,105178.54,0,0,0,stable
U00562,U00562_L01,86587,2023-04-07,2023-09-17,12.5,seasonal,19945.45,71475.0,2,105,0,stable
U00562,U00562_L02,93142,2023-04-26,2024-02-22,15.43,seasonal,100427.83,4605.37,0,0,0,stable
U00563,U00563_L01,78479,2023-08-26,2024-06-30,17.81,seasonal,0.0,90311.68,4,28,0,debt_trapped
U00563,U00563_L02,71359,2023-07-16,2023-11-19,9.67,EMI,8582.62,65158.44,3,42,1,debt_trapped
U00564,U00564_L01,79766,2023-08-22,2024-04-11,16.05,seasonal,65260.76,22677.76,0,0,1,stable
U00564,U00564_L02,38245,2023-08-10,2024-07-21,16.61,seasonal,29204.03,15062.79,0,0,0,stable
U00565,U00565_L01,56877,2023-05-04,2024-01-26,9.14,EMI,31009.49,29670.29,3,42,1,unstable
U00565,U00565_L02,136594,2023-07-17,2024-06-03,15.28,seasonal,49547.27,105459.45,3,18,1,unstable
U00566,U00566_L01,27329,2023-03-01,2023-08-01,8.15,bullet,26269.89,1992.75,3,152,0,unstable
U00567,U00567_L01,74540,2023-08-15,2024-02-09,8.88,bullet,67922.34,9845.63,0,0,0,stable
U00568,U00568_L01,24765,2023-07-30,2023-12-04,9.91,seasonal,12693.94,12925.0,0,27,0,stable
U00569,U00569_L01,109654,2023-04-26,2023-12-26,11.27,bullet,93387.23,24528.01,2,5,0,unstable
U00570,U00570_L01,11126,2023-09-22,2024-03-13,16.19,EMI,3568.39,8411.38,2,14,1,unstable
U00570,U00570_L02,25990,2023-09-03,2023-12-11,8.77,seasonal,10583.99,16024.23,1,20,1,unstable
U00571,U00571_L01,21815,2023-09-11,2024-07-11,12.28,EMI,9155.07,14891.11,0,0,0,stable
U00571,U00571_L02,72813,2023-04-09,2023-11-24,13.41,EMI,78939.05,0,0,0,0,stable
U00572,U00572_L01,120906,2023-06-16,2024-04-27,16.38,bullet,0.0,138051.73,3,33,1,unstable
U00573,U00573_L01,30175,2023-06-26,2023-11-05,17.04,seasonal,4775.98,27258.53,1,56,0,stable
U00573,U00573_L02,58888,2023-07-01,2024-02-15,12.83,EMI,60377.12,3251.07,0,0,0,stable
U00574,U00574_L01,69681,2023-07-11,2024-05-10,12.97,bullet,0.0,77208.23,0,0,0,stable
U00575,U00575_L01,32397,2023-04-05,2024-03-09,14.38,EMI,31918.46,4805.37,0,0,0,stable
U00576,U00576_L01,61200,2023-08-14,2024-02-19,15.97,EMI,51491.84,14769.04,0,0,0,stable
U00576,U00576_L02,53019,2023-09-25,2024-01-10,8.05,EMI,54270.18,0,0,0,0,stable
U00577,U00577_L01,83814,2023-06-22,2023-10-13,15.24,bullet,87379.98,388.48,0,79,1,stable
U00577,U00577_L02,32363,2023-08-27,2024-08-06,9.35,EMI,14922.31,20300.83,0,0,0,stable
U00578,U00578_L01,40945,2023-06-27,2024-04-02,12.39,bullet,0.0,44836.68,1,10,0,stable
U00578,U00578_L02,64484,2023-08-02,2024-05-29,14.88,EMI,38040.89,34355.88,0,0,0,stable
U00579,U00579_L01,22409,2023-05-26,2024-03-28,16.63,EMI,18012.13,7531.31,0,0,0,stable
U00579,U00579_L02,69067,2023-06-06,2024-01-01,9.65,seasonal,50727.56,22155.81,0,0,0,stable
U00580,U00580_L01,42704,2023-07-09,2023-12-28,11.0,bullet,42316.97,2600.62,1,3,0,unstable
U00580,U00580_L02,149356,2023-09-16,2024-03-19,12.82,EMI,31229.89,127830.98,2,18,0,unstable
U00581,U00581_L01,185605,2023-08-15,2024-07-07,14.98,seasonal,46569.49,163944.51,1,10,0,debt_trapped
U00581,U00581_L02,185031,2023-05-27,2023-11-09,10.13,seasonal,0.0,193555.5,3,52,1,debt_trapped
U00581,U00581_L03,44298,2023-05-23,2024-02-27,8.13,bullet,0.0,47060.74,5,45,1,debt_trapped
U00582,U00582_L01,33470,2023-07-21,2024-03-18,14.33,bullet,0.0,36636.84,0,0,0,unstable
U00582,U00582_L02,68680,2023-08-28,2024-03-10,17.92,bullet,0.0,75255.22,1,8,1,unstable
U00583,U00583_L01,62538,2023-08-18,2024-04-25,14.12,seasonal,35441.22,33169.17,1,12,0,stable
U00583,U00583_L02,80183,2023-09-04,2024-02-14,13.77,EMI,68142.21,16971.52,0,0,0,stable
U00584,U00584_L01,75622,2023-08-19,2024-02-12,9.04,bullet,60415.54,18521.57,1,11,0,unstable
U00584,U00584_L02,104891,2023-09-05,2024-02-20,11.76,seasonal,18151.12,92417.44,2,18,0,unstable
U00584,U00584_L03,26767,2023-07-20,2024-02-28,8.15,EMI,14638.79,13461.02,2,26,0,unstable
U00585,U00585_L01,140342,2023-10-01,2024-02-11,8.45,bullet,20824.19,123839.0,2,30,0,debt_trapped
U00585,U00585_L02,97411,2023-09-09,2024-07-19,10.54,bullet,0.0,106243.54,3,15,1,debt_trapped
U00585,U00585_L03,196968,2023-04-11,2024-01-17,15.4,seasonal,5365.85,214954.46,6,30,1,debt_trapped
U00586,U00586_L01,190291,2023-05-14,2024-05-08,10.68,bullet,0.0,210335.68,2,14,1,debt_trapped
U00586,U00586_L02,114851,2023-08-15,2024-04-17,8.58,bullet,0.0,121492.47,2,12,1,debt_trapped
U00587,U00587_L01,84401,2023-08-28,2024-02-13,12.91,bullet,75460.47,13985.61,0,0,0,unstable
U00588,U00588_L01,54953,2023-04-15,2023-10-24,8.75,EMI,57482.34,0,0,0,0,stable
U00588,U00588_L02,30467,2023-05-07,2024-04-06,14.46,seasonal,23984.55,10525.88,0,0,0,stable
U00589,U00589_L01,76950,2023-07-17,2023-11-22,15.04,seasonal,30684.6,50323.98,0,39,1,unstable
U00590,U00590_L01,38350,2023-09-06,2024-02-02,14.21,EMI,31951.61,8622.99,0,0,0,stable
U00591,U00591_L01,70829,2023-03-08,2023-11-25,8.95,seasonal,65594.3,9785.02,0,36,0,stable
U00591,U00591_L02,38718,2023-03-25,2024-02-25,16.21,bullet,0.0,44512.73,0,0,0,stable
U00592,U00592_L01,41019,2023-09-25,2024-06-01,10.72,seasonal,30312.19,13718.62,0,0,0,stable
U00592,U00592_L02,32945,2023-06-06,2024-01-08,12.66,EMI,32189.33,3223.9,0,0,0,stable
U00593,U00593_L01,146205,2023-08-02,2024-05-10,14.87,seasonal,68089.37,94912.54,1,10,1,unstable
U00593,U00593_L02,75652,2023-08-09,2024-06-24,12.61,seasonal,30010.69,54004.9,1,13,1,unstable
U00594,U00594_L01,122268,2023-08-27,2024-07-23,15.81,EMI,40047.77,99750.15,1,7,1,unstable
U00594,U00594_L02,126704,2023-05-29,2024-03-14,15.08,bullet,0.0,141884.87,2,16,1,unstable
U00595,U00595_L01,30322,2023-09-15,2024-09-06,13.76,seasonal,21152.58,13250.28,1,15,0,stable
U00596,U00596_L01,95291,2023-02-07,2023-05-15,13.43,seasonal,42640.09,56051.91,0,230,0,stable
U00597,U00597_L01,101440,2023-06-22,2024-02-17,16.56,seasonal,22310.48,90175.09,2,12,1,debt_trapped
U00598,U00598_L01,62945,2023-03-24,2023-07-26,17.22,bullet,66627.33,0,0,0,0,stable
U00599,U00599_L01,45601,2023-09-06,2024-06-03,15.74,bullet,0.0,50930.12,1,12,0,stable
U00600,U00600_L01,42025,2023-08-29,2024-05-19,12.77,bullet,0.0,45906.59,0,0,0,stable
U00601,U00601_L01,65678,2023-08-09,2024-01-11,16.62,seasonal,41858.64,28454.79,0,0,0,stable
U00601,U00601_L02,97399,2023-07-08,2024-03-04,14.86,EMI,73800.26,33115.56,0,0,0,stable
U00602,U00602_L01,62231,2023-04-16,2023-10-15,17.05,seasonal,31003.04,36518.62,0,77,0,stable
U00603,U00603_L01,69546,2023-08-18,2024-01-17,17.9,bullet,0.0,74730.13,3,15,1,unstable
U00603,U00603_L02,86620,2023-07-08,2024-01-05,11.85,bullet,0.0,91710.05,2,30,0,unstable
U00604,U00604_L01,99730,2023-08-18,2024-06-07,15.6,seasonal,78492.35,33769.2,0,0,0,stable
U00605,U00605_L01,36950,2023-09-21,2024-07-19,12.83,EMI,15002.68,25869.75,0,0,0,stable
U00606,U00606_L01,21599,2023-06-16,2024-03-11,15.15,EMI,18520.78,5489.82,0,0,0,stable
U00607,U00607_L01,36778,2023-06-15,2024-03-18,17.24,bullet,0.0,41589.85,2,24,0,unstable
U00608,U00608_L01,113734,2023-09-07,2024-05-08,8.21,EMI,21685.19,98290.91,2,18,0,unstable
U00608,U00608_L02,122043,2023-04-10,2023-07-23,10.91,EMI,81074.73,44762.1,2,161,0,unstable
U00609,U00609_L01,49412,2023-09-28,2024-02-21,17.84,bullet,12575.33,40362.71,1,9,1,debt_trapped
U00609,U00609_L02,103470,2023-06-20,2024-01-12,15.89,EMI,14832.75,97916.49,3,33,1,debt_trapped
U00610,U00610_L01,69827,2023-09-27,2024-06-01,13.47,seasonal,12261.21,63956.51,3,30,0,unstable
U00610,U00610_L02,79763,2023-09-28,2024-04-20,17.88,EMI,36985.27,50787.69,1,8,0,unstable
U00610,U00610_L03,66607,2023-07-25,2024-04-09,15.2,EMI,36732.43,37058.63,0,0,1,unstable
U00611,U00611_L01,63607,2023-05-20,2023-12-26,17.04,bullet,69059.37,1080.5,0,5,0,stable
U00612,U00612_L01,100927,2023-06-05,2024-02-02,17.28,EMI,52541.08,59949.0,2,30,1,unstable
U00613,U00613_L01,143062,2023-05-28,2023-11-26,10.6,seasonal,52419.48,98204.04,2,35,1,unstable
U00613,U00613_L02,118787,2023-06-04,2023-09-02,16.71,bullet,117583.41,6097.94,1,120,0,unstable
U00614,U00614_L01,32670,2023-07-01,2024-03-05,15.26,EMI,30283.96,5773.4,0,0,0,stable
U00614,U00614_L02,41493,2023-03-22,2023-08-04,15.8,bullet,43917.78,0,0,0,0,stable
U00615,U00615_L01,67685,2023-09-06,2024-07-15,13.25,seasonal,52987.78,22387.81,0,0,0,stable
U00615,U00615_L02,37805,2023-08-25,2024-04-08,10.73,seasonal,26967.55,13360.25,0,0,1,stable
U00616,U00616_L01,47336,2023-09-09,2024-04-28,9.38,EMI,27884.3,22273.91,0,0,0,stable
U00616,U00616_L02,30691,2023-09-19,2024-08-25,14.53,seasonal,25623.7,9233.48,0,0,0,stable
U00617,U00617_L01,26090,2023-03-13,2024-02-02,9.95,bullet,27931.28,477.3,0,0,0,stable
U00618,U00618_L01,83214,2023-06-27,2024-04-21,11.9,seasonal,41127.87,50198.02,2,18,0,unstable
U00619,U00619_L01,80867,2023-09-28,2024-05-24,15.36,bullet,0.0,89000.31,0,0,1,unstable
U00620,U00620_L01,91150,2023-07-12,2023-11-04,10.13,EMI,66270.21,27788.98,1,57,0,unstable
U00620,U00620_L02,71107,2023-09-05,2023-12-20,10.55,seasonal,15703.0,57582.6,2,11,0,unstable
U00620,U00620_L03,20394,2023-10-02,2024-07-28,16.98,seasonal,15305.24,7934.98,1,5,0,unstable
U00621,U00621_L01,98450,2023-05-05,2023-08-10,11.85,seasonal,0.0,101550.37,0,143,0,stable
U00621,U00621_L02,20847,2023-07-12,2024-03-14,8.79,bullet,0.0,22082.02,1,5,0,stable
U00622,U00622_L01,28348,2023-07-08,2024-03-06,12.73,bullet,0.0,30740.62,1,9,0,stable
U00623,U00623_L01,27502,2023-05-23,2023-12-15,13.75,bullet,29636.23,0,0,0,0,stable
U00623,U00623_L02,64455,2023-09-03,2023-12-31,12.31,seasonal,39338.72,27703.11,1,12,0,stable
U00624,U00624_L01,144255,2023-07-17,2024-06-03,13.87,bullet,0.0,161906.04,3,27,1,unstable
U00624,U00624_L02,109753,2023-07-06,2023-10-04,15.81,bullet,99151.75,14879.81,2,88,0,unstable
U00625,U00625_L01,61492,2023-04-15,2023-08-10,15.96,EMI,54428.23,10209.66,1,143,0,unstable
U00625,U00625_L02,19168,2023-03-06,2024-02-28,8.33,seasonal,14650.31,6088.14,6,90,1,unstable
U00625,U00625_L03,103730,2023-07-02,2024-05-30,14.91,EMI,44540.17,73300.04,1,7,1,unstable
U00626,U00626_L01,66587,2023-09-19,2024-08-03,12.98,EMI,29988.17,44152.56,0,0,0,stable
U00626,U00626_L02,38936,2023-09-10,2024-01-10,15.24,seasonal,29654.62,11264.75,0,0,0,stable
U00627,U00627_L01,69879,2023-06-09,2023-12-09,9.98,EMI,73375.52,0,0,0,0,stable
U00628,U00628_L01,21834,2023-07-07,2023-12-18,16.07,EMI,16285.18,7125.34,2,13,0,unstable
U00628,U00628_L02,62352,2023-08-20,2024-05-04,17.53,seasonal,40702.2,29375.88,0,0,0,unstable
U00629,U00629_L01,30730,2023-09-13,2024-07-11,11.78,EMI,2264.35,31460.83,3,15,0,unstable
U00629,U00629_L02,37496,2023-09-12,2024-06-17,13.92,seasonal,23920.86,17564.8,0,0,0,unstable
U00629,U00629_L03,98515,2023-07-29,2024-03-24,9.12,seasonal,38035.15,66362.89,3,33,0,unstable
U00630,U00630_L01,76568,2023-04-24,2024-01-10,8.72,EMI,45344.54,35997.78,4,40,1,unstable
U00630,U00630_L02,31830,2023-04-03,2023-08-25,10.67,bullet,19913.92,13255.98,1,128,0,unstable
U00631,U00631_L01,135725,2023-06-23,2024-05-17,13.11,EMI,11340.77,140422.8,4,48,0,debt_trapped
U00631,U00631_L02,99521,2023-06-27,2024-05-26,10.39,bullet,0.0,108983.02,4,36,1,debt_trapped
U00632,U00632_L01,117519,2023-09-27,2024-04-05,9.01,EMI,4524.64,118535.18,2,14,1,debt_trapped
U00632,U00632_L02,193869,2023-08-05,2024-06-10,15.93,EMI,12176.42,207922.26,3,42,1,debt_trapped
U00633,U00633_L01,29314,2023-06-23,2023-12-17,9.3,bullet,30001.87,634.15,0,14,0,stable
U00634,U00634_L01,133882,2023-05-13,2024-02-19,12.59,EMI,58883.99,88020.81,3,42,1,unstable
U00634,U00634_L02,41707,2023-08-30,2024-08-20,8.63,EMI,6863.77,38353.79,3,21,0,unstable
U00634,U00634_L03,75804,2023-06-07,2024-02-07,13.55,bullet,0.0,82698.53,2,30,1,unstable
U00635,U00635_L01,32137,2023-05-05,2023-11-10,9.13,bullet,33596.07,60.23,0,51,0,stable
U00636,U00636_L01,55198,2023-06-05,2023-11-27,14.24,EMI,31035.9,27930.68,2,34,1,unstable
U00636,U00636_L02,102623,2023-08-06,2023-11-27,14.52,seasonal,7799.61,99436.53,2,34,0,unstable
U00636,U00636_L03,112646,2023-09-18,2024-04-18,16.6,bullet,0.0,123558.16,0,0,1,unstable
U00637,U00637_L01,68670,2023-08-18,2024-04-18,13.89,EMI,19270.8,55775.47,3,24,0,unstable
U00637,U00637_L02,108375,2023-07-21,2024-05-03,17.8,bullet,0.0,123543.34,1,10,0,unstable
U00637,U00637_L03,22418,2023-05-20,2024-04-13,15.58,bullet,0.0,25566.24,1,10,0,unstable
U00638,U00638_L01,52717,2023-09-17,2024-07-04,8.72,bullet,0.0,56381.94,2,18,1,debt_trapped
U00638,U00638_L02,175342,2023-07-24,2023-12-21,13.24,seasonal,20058.85,164823.67,2,10,1,debt_trapped
U00638,U00638_L03,131749,2023-09-28,2024-01-12,15.07,bullet,16129.36,121385.63,2,28,1,debt_trapped
U00639,U00639_L01,77910,2023-06-02,2024-03-15,15.76,EMI,30979.18,56585.51,4,56,0,unstable
U00639,U00639_L02,131950,2023-06-09,2024-04-15,14.03,bullet,0.0,147723.74,1,14,1,unstable
U00640,U00640_L01,96055,2023-08-11,2024-04-01,9.93,EMI,19560.3,82609.64,3,45,0,unstable
U00640,U00640_L02,40613,2023-09-19,2024-09-02,10.74,EMI,9198.87,35584.76,1,15,1,unstable
U00640,U00640_L03,65062,2023-10-02,2024-09-15,13.12,seasonal,48346.18,24877.77,1,15,0,unstable
U00641,U00641_L01,68505,2023-08-22,2024-03-21,8.23,EMI,49206.01,22573.64,0,0,0,stable
U00642,U00642_L01,67031,2023-06-13,2024-01-15,17.37,bullet,73031.92,889.35,0,0,0,stable
U00642,U00642_L02,69771,2023-08-12,2024-08-10,13.99,seasonal,43969.92,35535.3,1,5,0,stable
U00643,U00643_L01,125670,2023-06-28,2024-06-25,8.52,EMI,58028.27,78290.15,0,0,1,unstable
U00643,U00643_L02,101419,2023-09-06,2024-07-15,10.29,bullet,0.0,110368.24,0,0,1,unstable
U00644,U00644_L01,50452,2023-05-08,2024-04-08,8.33,EMI,38313.72,16007.02,0,0,0,stable
U00644,U00644_L02,42725,2023-09-11,2024-04-11,8.94,bullet,0.0,44953.98,0,0,0,stable
U00645,U00645_L01,114750,2023-09-09,2024-08-16,14.23,seasonal,42691.17,87358.8,1,9,0,unstable
U00645,U00645_L02,94847,2023-02-14,2023-08-13,8.21,EMI,44769.65,53917.48,3,140,0,unstable
U00645,U00645_L03,121082,2023-07-04,2023-12-15,9.3,EMI,71218.84,54922.73,2,16,1,unstable
U00646,U00646_L01,44756,2023-09-15,2024-03-25,15.55,seasonal,30506.65,17910.27,0,0,0,unstable
U00647,U00647_L01,78832,2023-08-07,2024-05-04,13.42,EMI,35840.06,50846.68,0,0,0,unstable
U00648,U00648_L01,67554,2023-08-26,2023-12-20,11.49,EMI,70020.81,0,0,0,0,stable
U00649,U00649_L01,87607,2023-04-19,2023-07-18,16.75,bullet,22958.34,68266.95,3,166,1,debt_trapped
U00650,U00650_L01,133781,2023-09-26,2024-06-24,11.75,EMI,27772.95,117722.13,2,12,1,unstable
U00650,U00650_L02,63931,2023-05-26,2024-05-05,14.56,seasonal,26328.74,46400.56,4,44,1,unstable
U00651,U00651_L01,66910,2023-08-29,2024-02-28,8.8,seasonal,50330.07,19532.04,0,0,0,stable
U00652,U00652_L01,82634,2023-06-18,2023-09-18,15.72,EMI,85908.21,0,0,0,0,stable
U00652,U00652_L02,66835,2023-05-10,2024-02-15,14.96,bullet,0.0,74532.49,0,0,1,stable
U00653,U00653_L01,136154,2023-06-27,2023-12-18,13.59,EMI,108726.48,36248.28,1,13,0,unstable
U00653,U00653_L02,94477,2023-06-16,2023-09-18,13.73,seasonal,0.0,97817.65,3,104,1,unstable
U00654,U00654_L01,15654,2023-05-15,2023-10-20,14.6,EMI,9577.83,7065.51,2,72,0,unstable
U00655,U00655_L01,131305,2023-07-22,2024-06-16,11.26,EMI,3956.53,140715.68,5,30,0,debt_trapped
U00656,U00656_L01,115480,2023-09-05,2024-07-01,16.81,bullet,0.0,131435.22,0,0,1,unstable
U00656,U00656_L02,63015,2023-04-20,2024-03-31,16.28,seasonal,27501.81,45238.01,3,36,1,unstable
U00657,U00657_L01,107415,2023-08-07,2024-02-16,12.17,seasonal,0.0,114327.26,4,20,1,debt_trapped
U00657,U00657_L02,173418,2023-08-31,2024-02-29,8.98,bullet,0.0,181183.14,3,21,0,debt_trapped
U00658,U00658_L01,94994,2023-08-20,2024-04-28,8.7,bullet,0.0,100699.89,2,28,1,debt_trapped
U00658,U00658_L02,170502,2023-08-28,2024-06-27,16.38,seasonal,18776.41,174986.36,1,10,1,debt_trapped
U00659,U00659_L01,146138,2023-08-13,2024-07-02,10.88,EMI,9575.41,150676.4,1,12,1,debt_trapped
U00659,U00659_L02,57484,2023-07-10,2023-11-30,13.53,EMI,12947.55,47583.55,1,31,1,debt_trapped
U00660,U00660_L01,103222,2023-04-03,2024-01-17,17.78,bullet,33012.1,84741.35,2,12,1,debt_trapped
U00661,U00661_L01,84154,2023-05-12,2024-02-21,17.31,EMI,49052.68,46475.6,2,22,1,unstable
U00661,U00661_L02,123064,2023-05-03,2024-04-14,17.07,EMI,54242.17,88792.89,4,40,1,unstable
U00661,U00661_L03,46313,2023-06-10,2023-10-23,10.2,seasonal,0.0,48060.21,3,69,0,unstable
U00662,U00662_L01,143449,2023-07-29,2024-05-03,8.06,EMI,62471.04,89815.76,1,7,1,unstable
U00663,U00663_L01,143864,2023-09-04,2024-07-14,13.6,EMI,14115.83,146579.86,3,45,0,unstable
U00664,U00664_L01,27665,2023-07-24,2024-07-22,14.26,EMI,8282.82,23316.4,2,24,0,unstable
U00664,U00664_L02,126727,2023-09-16,2024-09-12,11.56,seasonal,33285.37,107970.86,2,12,1,unstable
U00664,U00664_L03,38869,2023-07-29,2024-01-22,14.09,bullet,41454.68,70.11,3,36,0,unstable
U00665,U00665_L01,13286,2023-06-29,2024-02-29,17.86,EMI,6704.3,8174.46,2,18,0,unstable
U00665,U00665_L02,76757,2023-06-06,2023-11-13,8.35,seasonal,4246.04,75320.47,3,48,0,unstable
U00666,U00666_L01,114180,2023-02-27,2023-08-07,13.91,seasonal,17146.42,104039.26,2,146,0,unstable
U00666,U00666_L02,111448,2023-06-15,2024-01-01,17.22,EMI,94601.2,27362.61,2,22,0,unstable
U00667,U00667_L01,23696,2023-05-25,2024-03-02,10.9,bullet,0.0,25691.53,0,0,0,stable
U00667,U00667_L02,58446,2023-09-08,2024-08-07,17.51,seasonal,47124.37,20686.34,0,0,0,stable
U00668,U00668_L01,28143,2023-06-25,2023-11-15,10.36,seasonal,6783.78,22501.51,0,46,0,stable
U00669,U00669_L01,83037,2023-04-17,2023-07-29,11.7,seasonal,19372.9,66405.68,0,155,0,stable
U00669,U00669_L02,96613,2023-07-29,2024-07-16,9.82,bullet,0.0,105788.48,0,0,0,stable
U00670,U00670_L01,49627,2023-07-04,2023-12-07,8.17,bullet,0.0,51359.89,3,24,1,unstable
U00670,U00670_L02,35374,2023-07-31,2023-11-06,9.99,bullet,29954.39,6368.43,0,55,0,unstable
U00671,U00671_L01,134409,2023-08-17,2024-07-27,17.25,EMI,0.0,156324.11,5,70,1,debt_trapped
U00672,U00672_L01,92214,2023-05-08,2023-10-27,17.81,seasonal,16192.66,83760.55,0,65,0,stable
U00672,U00672_L02,44535,2023-05-18,2023-12-04,13.16,bullet,46612.96,1133.44,1,27,0,stable
U00673,U00673_L01,163003,2023-04-15,2024-03-03,17.54,EMI,21487.2,166816.63,5,65,0,debt_trapped
U00674,U00674_L01,68395,2023-08-08,2024-08-06,8.08,EMI,9809.9,64096.27,3,33,0,unstable
U00675,U00675_L01,197014,2023-08-19,2024-06-26,14.26,bullet,0.0,221028.77,3,45,1,debt_trapped
U00675,U00675_L02,185582,2023-05-02,2023-12-30,15.5,seasonal,9140.61,195513.12,5,1,0,debt_trapped
U00675,U00675_L03,185898,2023-08-25,2024-03-01,9.67,seasonal,23246.7,171959.6,3,18,1,debt_trapped
U00676,U00676_L01,132053,2023-08-23,2024-01-15,17.76,seasonal,64445.01,76924.78,3,39,1,unstable
U00677,U00677_L01,80163,2023-07-25,2023-12-13,16.23,bullet,85188.96,0,0,0,0,stable
U00678,U00678_L01,104698,2023-07-12,2023-10-13,16.99,EMI,22913.17,86317.17,2,79,1,debt_trapped
U00679,U00679_L01,48403,2023-07-22,2024-04-27,13.37,EMI,34524.49,18842.93,0,0,0,stable
U00679,U00679_L02,80088,2023-08-18,2024-03-07,15.13,bullet,0.0,86794.02,0,0,0,stable
U00680,U00680_L01,61481,2023-07-10,2024-02-18,15.04,bullet,0.0,67130.38,0,0,0,stable
U00681,U00681_L01,68927,2023-07-29,2024-03-10,9.67,bullet,0.0,73035.71,3,24,0,unstable
U00681,U00681_L02,25025,2023-09-12,2024-09-11,16.83,seasonal,18082.32,11154.39,0,0,0,unstable
U00681,U00681_L03,136858,2023-09-05,2024-09-01,11.23,seasonal,37576.33,114524.5,2,10,0,unstable
U00682,U00682_L01,74965,2023-07-20,2024-04-27,13.99,EMI,53346.14,29721.61,0,0,0,stable
U00682,U00682_L02,67763,2023-07-28,2024-01-02,11.05,bullet,70831.13,173.17,0,0,0,stable
U00683,U00683_L01,43590,2023-02-12,2023-10-05,12.17,seasonal,18720.95,28284.54,4,87,0,unstable
U00683,U00683_L02,96438,2023-05-03,2023-08-26,17.11,EMI,74862.05,26774.75,1,127,0,unstable
U00684,U00684_L01,55434,2023-09-30,2024-09-14,10.94,bullet,0.0,61249.25,0,0,0,stable
